Temperature (C)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
16.000	0.50425	1239.8	0.00080657	22.596	22.638	109.91	91.792	141.86	548.07	-0.084468	217.93	0.085011	0.0092269	24.522	0.040780	39.492	41.590	175.45	82.509	99.747	145.73	27.848	11.330	0.012955
17.000	0.52052	1236.2	0.00080891	22.737	22.780	110.40	91.928	142.22	543.46	-0.078041	215.24	0.084579	0.0090925	25.305	0.039517	39.546	41.645	175.41	82.823	100.32	145.59	27.581	11.369	0.013049
18.000	0.53718	1232.6	0.00081128	22.878	22.923	110.88	92.065	142.59	538.84	-0.071455	212.58	0.084147	0.0089584	26.109	0.038301	39.600	41.699	175.37	83.138	100.90	145.45	27.320	11.409	0.013144
19.000	0.55424	1229.0	0.00081368	23.020	23.066	111.37	92.202	142.96	534.23	-0.064704	209.96	0.083715	0.0088248	26.934	0.037128	39.654	41.754	175.33	83.454	101.50	145.30	27.064	11.448	0.013239
20.000	0.57171	1225.3	0.00081610	23.161	23.209	111.85	92.340	143.34	529.61	-0.057783	207.37	0.083284	0.0086915	27.780	0.035997	39.708	41.807	175.30	83.771	102.10	145.15	26.813	11.488	0.013335
21.000	0.58959	1221.7	0.00081856	23.303	23.353	112.34	92.478	143.73	524.99	-0.050685	204.81	0.082854	0.0085587	28.648	0.034906	39.761	41.861	175.26	84.089	102.71	144.99	26.567	11.529	0.013431
22.000	0.60789	1218.0	0.00082105	23.446	23.497	112.82	92.617	144.12	520.36	-0.043405	202.28	0.082423	0.0084262	29.539	0.033854	39.814	41.914	175.22	84.409	103.33	144.82	26.327	11.569	0.013528
23.000	0.62662	1214.2	0.00082357	23.588	23.641	113.30	92.757	144.53	515.74	-0.035935	199.79	0.081993	0.0082941	30.452	0.032838	39.867	41.967	175.18	84.729	103.96	144.64	26.091	11.610	0.013626
24.000	0.64578	1210.5	0.00082612	23.732	23.786	113.79	92.898	144.94	511.10	-0.028269	197.32	0.081564	0.0081625	31.389	0.031858	39.920	42.019	175.15	85.051	104.61	144.45	25.861	11.651	0.013725
25.000	0.66538	1206.7	0.00082870	23.875	23.931	114.27	93.039	145.36	506.47	-0.020398	194.89	0.081134	0.0080312	32.350	0.030912	39.973	42.071	175.11	85.374	105.26	144.26	25.635	11.693	0.013825
26.000	0.68543	1202.9	0.00083131	24.019	24.077	114.75	93.181	145.78	501.83	-0.012316	192.48	0.080705	0.0079004	33.335	0.029998	40.025	42.123	175.07	85.698	105.93	144.05	25.414	11.735	0.013925
27.000	0.70592	1199.1	0.00083396	24.163	24.223	115.23	93.324	146.22	497.19	-0.0040136	190.10	0.080277	0.0077700	34.346	0.029115	40.077	42.174	175.04	86.023	106.60	143.84	25.198	11.777	0.014026
28.000	0.72688	1195.2	0.00083665	24.307	24.369	115.71	93.468	146.67	492.55	0.0045170	187.75	0.079848	0.0076400	35.382	0.028263	40.129	42.225	175.00	86.349	107.29	143.63	24.986	11.820	0.014129
29.000	0.74830	1191.4	0.00083937	24.452	24.516	116.19	93.612	147.12	487.90	0.013285	185.42	0.079420	0.0075104	36.445	0.027438	40.180	42.275	174.97	86.677	108.00	143.40	24.779	11.863	0.014232
30.000	0.77020	1187.5	0.00084213	24.597	24.663	116.67	93.758	147.59	483.24	0.022300	183.13	0.078992	0.0073813	37.535	0.026642	40.231	42.325	174.93	87.006	108.71	143.16	24.576	11.907	0.014336
31.000	0.79257	1183.5	0.00084493	24.743	24.811	117.15	93.904	148.06	478.58	0.031571	180.85	0.078564	0.0072526	38.653	0.025871	40.282	42.374	174.90	87.336	109.44	142.92	24.378	11.951	0.014441
